timestamp,src_ip,dst_ip,protocol,bytes,packets
1768977260,10.10.90.210,14.139.5.5,17,235,2
1768977260,10.10.90.210,216.239.34.223,6,55,1
1768977260,14.139.5.5,10.10.90.210,17,325,2
1768977260,216.239.34.223,10.10.90.210,6,66,1
1768977260,10.10.90.210,142.251.222.170,6,19510,17
1768977260,10.10.90.210,172.217.24.202,6,9990,23
1768977260,142.251.222.170,10.10.90.210,6,5158,24
1768977260,172.217.24.202,10.10.90.210,6,22427,28
1768977260,10.10.90.210,172.217.24.202,17,2584,2
1768977265,142.251.222.170,10.10.90.210,6,5984,27
1768977265,142.251.222.196,10.10.90.210,6,42457,35
1768977265,10.10.90.210,142.251.222.196,6,1011,18
1768977265,142.251.222.206,10.10.90.210,6,24968,84
1768977265,10.10.90.210,142.251.222.206,6,39073,51
1768977265,172.217.24.202,10.10.90.210,6,3693,9
1768977265,10.10.90.210,172.217.24.202,6,394,6
1768977265,216.239.34.180,10.10.90.210,6,41969,128
1768977265,10.10.90.210,216.239.34.180,6,48628,80
1768977265,10.10.90.210,142.251.222.170,6,13809,18
1768977265,10.10.90.210,10.10.0.26,17,476,6
1768977265,10.10.0.26,10.10.90.210,17,4397,13
1768977265,10.10.90.210,142.250.205.99,6,632,6
1768977265,10.10.90.210,142.250.66.3,6,4750,33
1768977265,142.250.205.99,10.10.90.210,6,2962,8
1768977265,142.250.66.3,10.10.90.210,6,45944,38
1768977265,10.10.90.210,172.217.24.202,17,5168,4
1768977265,10.10.90.210,142.251.43.129,6,1927,22
1768977265,142.251.43.129,10.10.90.210,6,13053,35
1768977265,10.10.90.210,142.251.43.129,17,15504,12
1768977265,10.10.90.210,98.95.106.101,6,288,4
1768977265,10.10.90.210,34.224.118.67,6,3184,9
1768977265,34.224.118.67,10.10.90.210,6,5831,10
1768977265,10.10.90.210,13.107.246.72,6,5358,37
1768977265,13.107.246.72,10.10.90.210,6,68207,52
1768977265,10.10.90.219,224.0.0.251,17,590,1
1768977265,10.10.0.26,10.10.90.65,17,5082,13
1768977265,0.0.0.0,255.255.255.255,17,342,1
1768977265,10.10.90.1,10.10.90.65,17,348,1
1768977265,10.10.90.65,224.0.0.251,17,732,3
1768977265,10.10.90.253,10.10.90.65,17,962,1
1768977265,10.10.91.155,10.10.90.65,17,920,1
1768977265,10.10.90.203,239.255.255.250,17,212,1
1768977265,10.10.77.138,10.10.90.65,17,912,1
1768977265,142.250.66.14,10.10.90.65,6,7862,11
1768977270,10.10.90.210,98.95.106.101,6,156,2
1768977270,10.10.90.65,224.0.0.251,17,4341,10
1768977270,216.239.34.180,10.10.90.210,6,799,4
1768977270,10.10.90.210,216.239.34.180,6,147,2
1768977270,142.250.66.14,10.10.90.65,6,37645,87
1768977270,10.10.0.26,10.10.90.65,17,3190,10
1768977270,10.10.90.210,98.90.102.147,6,55,1
1768977270,17.8.135.99,10.10.90.65,6,11036,16
1768977270,10.10.90.203,239.255.255.250,17,636,3
1768977270,142.250.183.170,10.10.90.65,6,33393,78
1768977270,10.10.90.210,104.18.32.47,6,15129,10
1768977270,104.18.32.47,10.10.90.210,6,3859,18
1768977270,17.248.239.66,10.10.90.65,6,16315,30
1768977270,142.250.193.170,10.10.90.65,6,7704,20
1768977270,142.250.206.14,10.10.90.210,6,187,2
1768977270,10.10.90.210,142.250.206.14,6,108,2
1768977270,17.248.239.65,10.10.90.65,6,8833,15
1768977270,10.10.90.210,142.251.10.84,6,55,1
1768977270,17.248.239.64,10.10.90.65,6,26161,40
1768977270,142.251.10.84,10.10.90.210,6,66,1
1768977270,10.10.90.226,10.10.91.255,17,86,1
1768977275,142.250.183.138,10.10.90.210,6,187,2
1768977275,10.10.90.210,142.250.183.138,6,108,2
1768977275,142.251.43.234,10.10.90.210,6,187,2
1768977275,10.10.90.210,142.251.43.234,6,108,2
1768977275,10.10.90.210,98.95.106.101,6,156,2
1768977275,172.64.148.235,10.10.90.210,6,138,2
1768977275,10.10.90.210,172.64.148.235,6,82,1
1768977275,17.248.239.64,10.10.90.65,6,2604,2
1768977275,10.10.90.210,44.255.255.233,6,110,2
1768977275,44.255.255.233,10.10.90.210,6,132,2
1768977275,10.10.90.210,4.213.25.240,6,150,2
1768977275,4.213.25.240,10.10.90.210,6,227,1
1768977275,142.250.205.99,10.10.90.210,6,187,2
1768977275,10.10.90.210,142.250.205.99,6,108,2
1768977275,142.251.43.131,10.10.90.210,6,187,2
1768977275,10.10.90.210,142.251.43.131,6,108,2
1768977275,142.251.43.129,10.10.90.210,6,187,2
1768977275,10.10.90.210,142.251.43.129,6,108,2
1768977280,10.10.90.154,255.255.255.255,17,885,5
1768977280,10.10.90.154,10.10.91.255,17,177,1
1768977280,10.10.90.47,224.0.0.251,17,1217,6
1768977280,17.248.239.64,10.10.90.65,6,578,1
1768977280,10.10.90.210,98.95.106.101,6,78,1
1768977280,10.10.90.210,104.18.32.47,6,14966,8
1768977280,10.10.90.210,20.190.145.160,6,108,2
1768977280,104.18.32.47,10.10.90.210,6,1352,11
1768977280,20.190.145.160,10.10.90.210,6,120,2
1768977280,10.10.90.219,224.0.0.251,17,590,1
1768977280,10.10.91.23,255.255.255.255,17,1232,7
1768977280,10.10.91.23,10.10.91.255,17,176,1
1768977280,142.250.66.14,10.10.90.65,6,264,4
1768977285,104.18.32.47,10.10.90.210,6,554,3
1768977285,10.10.90.210,104.18.32.47,6,108,2
1768977285,142.250.66.14,10.10.90.65,6,132,2
1768977285,10.10.90.210,52.98.57.162,6,108,2
1768977285,52.98.57.162,10.10.90.210,6,60,1
1768977285,4.190.205.28,10.10.90.210,6,394,4
1768977285,10.10.90.210,4.190.205.28,6,1098,3
1768977285,10.10.90.210,10.10.0.26,17,190,2
1768977285,10.10.0.26,10.10.90.210,17,992,2
1768977285,192.168.1.1,239.255.255.250,17,10650,22
1768977291,51.104.15.253,10.10.90.210,6,60,1
1768977291,10.10.90.210,142.251.222.206,6,15565,24
1768977291,10.10.90.210,104.18.32.47,6,14982,8
1768977291,142.251.222.206,10.10.90.210,6,9285,35
1768977291,104.18.32.47,10.10.90.210,6,3557,13
1768977291,44.255.255.233,10.10.90.210,6,550,7
1768977291,10.10.90.210,44.255.255.233,6,216,4
1768977291,142.250.66.14,10.10.90.65,6,66,1
1768977291,17.248.239.64,10.10.90.65,6,322,1
1768977291,10.10.90.210,162.159.200.123,17,90,1
1768977291,10.10.90.210,98.95.106.101,6,78,1
1768977291,10.10.90.210,216.239.34.180,6,11611,12
1768977291,216.239.34.180,10.10.90.210,6,2355,20
1768977296,216.239.34.180,10.10.90.210,6,4943,34
1768977296,10.10.90.210,216.239.34.180,6,16022,20
1768977296,10.10.90.210,142.251.222.206,6,14394,16
1768977296,142.251.222.206,10.10.90.210,6,8295,26
1768977296,172.64.148.235,10.10.90.210,6,138,2
1768977296,10.10.90.210,172.64.148.235,6,82,1
1768977296,10.10.90.210,199.232.106.137,6,55,1
1768977296,199.232.106.137,10.10.90.210,6,66,1
1768977296,10.10.90.210,162.159.200.123,17,90,1
1768977296,0.0.0.0,255.255.255.255,17,684,2
1768977296,10.10.90.131,224.0.0.2,2,480,8
1768977296,10.10.90.131,224.0.0.251,2,480,8
1768977296,10.10.90.131,224.0.0.251,17,2424,10
1768977296,142.250.66.14,10.10.90.65,6,66,1
1768977301,10.10.90.210,142.251.222.142,6,55,1
1768977301,10.10.90.210,16.144.219.100,6,110,2
1768977301,142.251.222.142,10.10.90.210,6,66,1
1768977301,10.10.90.210,142.251.43.129,6,55,1
1768977301,142.251.43.129,10.10.90.210,6,66,1
1768977301,16.144.219.100,10.10.90.210,6,132,2
1768977301,10.10.90.131,224.0.0.251,17,390,2
1768977301,17.8.135.99,10.10.90.65,6,714,7
1768977301,10.10.90.210,142.251.43.234,6,55,1
1768977301,142.251.43.234,10.10.90.210,6,66,1
1768977301,10.10.90.210,142.250.205.145,6,55,1
1768977301,142.250.205.145,10.10.90.210,6,66,1
1768977301,10.10.90.210,162.159.200.123,17,90,1
1768977301,10.10.90.210,142.250.183.138,6,55,1
1768977301,142.250.183.138,10.10.90.210,6,66,1
1768977301,10.10.90.219,224.0.0.251,17,1855,5
1768977301,4.213.25.242,10.10.90.210,6,492,2
1768977301,10.10.90.210,4.213.25.242,6,187,1
1768977301,10.10.90.226,10.10.91.255,17,86,1
1768977301,10.10.90.210,10.10.0.26,17,317,4
1768977301,10.10.0.26,10.10.90.210,17,1048,4
1768977301,10.10.90.210,57.144.123.32,6,7483,28
1768977301,57.144.123.32,10.10.90.210,6,6556,25
1768977306,57.144.123.32,10.10.90.210,6,6272,31
1768977306,10.10.90.210,142.251.10.84,6,55,1
1768977306,142.251.10.84,10.10.90.210,6,66,1
1768977306,10.10.90.210,57.144.123.32,6,4891,23
1768977306,17.8.135.99,10.10.90.65,6,129,1
1768977306,10.10.90.210,162.159.200.123,17,90,1
1768977306,10.10.90.219,224.0.0.251,17,590,1
1768977306,17.248.239.64,10.10.90.65,6,194,1
1768977306,10.10.90.210,216.239.34.223,6,55,1
1768977306,216.239.34.223,10.10.90.210,6,66,1
1768977306,10.10.90.210,172.217.24.202,6,110,2
1768977306,172.217.24.202,10.10.90.210,6,132,2
1768977306,10.10.90.210,142.251.43.131,6,55,1
1768977306,142.251.43.131,10.10.90.210,6,66,1
1768977306,10.10.90.210,142.251.222.196,6,55,1
1768977306,142.251.222.196,10.10.90.210,6,66,1
1768977306,10.10.90.210,142.250.205.99,6,55,1
1768977306,142.250.205.99,10.10.90.210,6,66,1
1768977306,10.10.90.210,142.250.66.3,6,55,1
1768977311,142.250.66.3,10.10.90.210,6,66,1
1768977311,10.10.90.219,224.0.0.251,17,590,1
1768977311,10.10.90.210,142.251.222.170,6,55,1
1768977311,142.251.222.170,10.10.90.210,6,66,1
1768977311,10.10.90.210,162.159.200.123,17,90,1
1768977311,10.10.90.210,142.251.43.129,6,55,1
1768977311,142.251.43.129,10.10.90.210,6,66,1
1768977311,10.10.90.154,255.255.255.255,17,885,5
1768977311,10.10.90.154,10.10.91.255,17,177,1
1768977311,10.10.90.210,13.107.246.72,6,55,1
1768977311,13.107.246.72,10.10.90.210,6,66,1
1768977311,142.250.66.14,10.10.90.65,6,66,1
1768977311,10.10.91.4,239.255.255.250,17,848,4
1768977311,10.10.91.23,255.255.255.255,17,1232,7
1768977311,10.10.91.23,10.10.91.255,17,176,1
1768977311,10.10.90.210,104.18.32.47,6,6392,6
1768977311,104.18.32.47,10.10.90.210,6,1020,8
1768977311,10.10.90.210,98.95.106.101,6,54,1
1768977311,16.144.219.100,10.10.90.210,6,490,6
1768977311,10.10.90.210,16.144.219.100,6,336,6
1768977316,10.10.90.210,162.159.200.123,17,90,1
1768977316,16.144.219.100,10.10.90.210,6,60,1
1768977316,172.64.148.235,10.10.90.210,6,138,2
1768977316,10.10.90.210,172.64.148.235,6,82,1
1768977316,10.10.91.4,239.255.255.250,17,848,4
1768977316,10.10.90.210,142.251.10.84,6,55,1
1768977316,142.251.10.84,10.10.90.210,6,66,1
1768977316,10.10.90.219,224.0.0.251,17,590,1
1768977316,10.10.90.210,20.249.168.239,6,165,2
1768977316,20.249.168.239,10.10.90.210,6,100,1
1768977316,192.168.1.1,239.255.255.250,17,10650,22
1768977321,10.10.90.210,172.64.148.235,6,109,1
1768977321,172.64.148.235,10.10.90.210,6,60,1
1768977321,10.10.90.210,142.251.222.206,6,13874,22
1768977321,142.251.222.206,10.10.90.210,6,5401,30
1768977321,10.10.90.210,216.239.34.180,6,7742,6
1768977321,216.239.34.180,10.10.90.210,6,453,7
1768977326,216.239.34.180,10.10.90.210,6,2584,15
1768977326,10.10.90.210,216.239.34.180,6,4271,8
1768977326,142.251.222.206,10.10.90.210,6,2122,5
1768977326,10.10.90.210,142.251.222.206,6,201,3
1768977326,10.10.90.194,224.0.0.251,17,1056,6
1768977326,10.10.90.214,224.0.0.251,17,1221,6
1768977326,4.190.205.28,10.10.90.210,6,394,4
1768977326,10.10.90.210,4.190.205.28,6,1098,3
1768977326,10.10.91.132,224.0.0.251,17,420,3
1768977331,10.10.90.210,98.90.102.147,6,55,1
1768977331,10.10.91.132,224.0.0.251,17,653,3
1768977331,10.10.91.222,239.255.255.250,17,358,2
1768977331,10.10.90.210,57.144.123.32,6,354,4
1768977331,57.144.123.32,10.10.90.210,6,370,4
1768977331,10.10.90.219,224.0.0.251,17,1855,5
1768977331,10.10.90.210,216.239.34.223,6,1681,7
1768977331,216.239.34.223,10.10.90.210,6,1142,9
1768977331,34.224.118.67,10.10.90.210,6,138,2
1768977331,10.10.90.210,34.224.118.67,6,54,1
1768977331,10.10.90.226,10.10.91.255,17,86,1
1768977331,17.248.239.64,10.10.90.65,6,66,1
1768977336,10.10.90.210,142.250.183.138,6,4082,8
1768977336,142.250.183.138,10.10.90.210,6,1509,11
1768977336,172.64.148.235,10.10.90.210,6,138,2
1768977336,10.10.90.210,172.64.148.235,6,82,1
1768977336,10.10.90.210,44.255.255.233,6,55,1
1768977336,10.10.90.219,224.0.0.251,17,590,1
1768977336,44.255.255.233,10.10.90.210,6,60,1
1768977336,10.10.91.222,239.255.255.250,17,179,1
1768977336,10.10.90.210,239.255.255.250,17,212,1
1768977341,10.10.90.219,224.0.0.251,17,590,1
1768977341,10.10.90.210,239.255.255.250,17,636,3
1768977341,10.10.90.207,224.0.0.251,17,1141,6
1768977341,10.10.90.154,255.255.255.255,17,885,5
1768977341,10.10.90.154,10.10.91.255,17,177,1
1768977341,10.10.91.222,224.0.0.252,2,120,2
1768977341,10.10.91.222,224.0.0.252,17,136,2
1768977341,10.10.90.210,199.232.106.137,6,55,1
1768977341,199.232.106.137,10.10.90.210,6,66,1
1768977341,142.250.66.14,10.10.90.65,6,66,1
1768977341,10.10.91.23,255.255.255.255,17,1232,7
1768977341,10.10.91.23,10.10.91.255,17,176,1
1768977346,10.10.90.210,142.251.222.142,6,55,1
1768977346,142.251.222.142,10.10.90.210,6,66,1
1768977346,0.0.0.0,224.0.0.1,2,240,4
1768977346,10.10.91.0,239.255.255.250,2,60,1
1768977346,10.10.90.210,142.251.43.129,6,55,1
1768977346,142.251.43.129,10.10.90.210,6,66,1
1768977346,10.10.91.167,224.0.0.252,2,60,1
1768977346,10.10.91.103,224.0.0.251,2,480,8
1768977346,10.10.90.210,142.251.43.234,6,55,1
1768977346,142.251.43.234,10.10.90.210,6,66,1
1768977346,10.10.90.210,142.250.205.145,6,55,1
1768977346,142.250.205.145,10.10.90.210,6,66,1
1768977346,10.10.90.68,224.0.0.251,17,3885,6
1768977346,10.10.91.225,239.255.255.250,17,636,3
1768977346,10.10.90.146,224.0.0.251,17,183,1
1768977346,10.10.90.219,224.0.0.251,17,590,1
1768977346,10.10.91.23,239.255.102.18,2,60,1
1768977346,192.168.1.1,239.255.255.250,17,10650,22
1768977351,10.10.90.210,142.251.10.84,6,55,1
1768977351,142.251.10.84,10.10.90.210,6,66,1
1768977351,10.10.91.225,239.255.255.250,17,212,1
1768977351,10.10.90.210,57.144.123.32,6,55,1
1768977351,57.144.123.32,10.10.90.210,6,60,1
1768977351,10.10.90.210,162.159.200.123,17,90,1
1768977351,10.10.90.210,172.217.24.202,6,110,2
1768977351,172.217.24.202,10.10.90.210,6,132,2
1768977351,10.10.90.210,142.251.43.131,6,55,1
1768977351,142.251.43.131,10.10.90.210,6,66,1
1768977351,10.10.90.210,142.251.222.196,6,55,1
1768977351,142.251.222.196,10.10.90.210,6,66,1
1768977351,10.10.90.210,142.250.205.99,6,55,1
1768977351,142.250.205.99,10.10.90.210,6,66,1
1768977351,10.10.90.210,10.10.0.26,17,158,2
1768977351,10.10.0.26,10.10.90.210,17,520,2
1768977351,10.10.90.210,142.251.222.206,6,4026,3
1768977351,142.251.222.206,10.10.90.210,6,273,4
1768977351,10.10.90.210,142.250.66.3,6,55,1
1768977351,142.250.66.3,10.10.90.210,6,66,1
1768977356,10.10.90.210,142.251.222.170,6,55,1
1768977356,142.251.222.170,10.10.90.210,6,66,1
1768977356,142.251.222.206,10.10.90.210,6,1472,5
1768977356,10.10.90.210,142.251.222.206,6,290,4
1768977356,10.10.90.210,10.10.0.26,17,170,2
1768977356,10.10.90.210,216.239.34.180,6,3968,6
1768977356,10.10.0.26,10.10.90.210,17,580,2
1768977356,216.239.34.180,10.10.90.210,6,1075,8
1768977356,172.64.148.235,10.10.90.210,6,138,2
1768977356,10.10.90.210,172.64.148.235,6,82,1
1768977356,10.10.90.210,142.251.43.129,6,55,1
1768977356,169.254.59.28,224.0.0.251,17,1292,6
1768977356,142.251.43.129,10.10.90.210,6,66,1
1768977356,10.10.90.207,239.255.255.250,17,848,4
1768977356,10.10.90.210,162.159.200.123,17,90,1
1768977356,13.107.246.72,10.10.90.210,6,291,4
1768977356,10.10.90.210,13.107.246.72,6,162,3
1768977356,10.10.91.132,239.255.255.250,17,1272,6
1768977356,10.10.90.210,57.144.123.32,6,177,2
1768977356,57.144.123.32,10.10.90.210,6,185,2
1768977356,10.10.90.210,104.18.32.47,6,55,1
1768977356,104.18.32.47,10.10.90.210,6,66,1
1768977356,10.10.90.210,16.144.219.100,6,55,1
1768977356,16.144.219.100,10.10.90.210,6,60,1
1768977361,10.10.91.4,224.0.0.251,17,2367,6
1768977361,10.10.91.132,239.255.255.250,17,424,2
1768977361,10.10.90.210,162.159.200.123,17,90,1
1768977361,10.10.91.103,239.255.255.250,17,636,3
1768977361,10.10.90.219,224.0.0.251,17,1855,5
1768977361,10.10.90.210,142.251.10.84,6,55,1
1768977361,142.251.10.84,10.10.90.210,6,66,1
1768977361,10.10.90.226,224.0.0.251,17,87,1
1768977361,10.10.90.47,224.0.0.251,17,316,1
1768977361,10.10.90.226,10.10.91.255,17,86,1
1768977361,10.10.90.226,239.255.255.250,17,379,2
1768977361,10.10.90.210,10.10.0.26,17,77,1
1768977361,10.10.0.26,10.10.90.210,17,245,1
1768977361,10.10.90.210,13.107.9.158,6,3857,9
1768977361,13.107.9.158,10.10.90.210,6,6180,12
1768977361,10.10.90.210,57.144.123.32,6,514,7
1768977361,57.144.123.32,10.10.90.210,6,798,9
1768977366,10.10.91.103,239.255.255.250,17,212,1
1768977366,10.10.90.226,239.255.255.250,17,636,3
1768977366,10.10.90.210,57.144.123.32,6,2843,5
1768977366,57.144.123.32,10.10.90.210,6,2880,7
1768977366,10.10.90.219,224.0.0.251,17,590,1
1768977366,10.10.90.210,162.159.200.123,17,90,1
1768977366,10.10.91.103,224.0.0.251,17,1503,6
1768977366,4.190.205.28,10.10.90.210,6,394,4
1768977366,10.10.90.210,4.190.205.28,6,1098,3
1768977366,10.10.90.210,10.10.0.26,17,190,2
1768977366,10.10.0.26,10.10.90.210,17,992,2
1768977366,10.10.90.210,142.251.222.206,6,55,1
1768977366,142.251.222.206,10.10.90.210,6,66,1
1768977371,10.10.90.219,224.0.0.251,17,590,1
1768977371,10.10.90.210,162.159.200.123,17,180,2
1768977371,10.10.90.154,255.255.255.255,17,885,5
1768977371,10.10.90.154,10.10.91.255,17,177,1
1768977371,10.10.91.49,224.0.0.251,17,1260,6
1768977371,10.10.90.210,20.249.168.239,6,165,2
1768977371,20.249.168.239,10.10.90.210,6,100,1
1768977371,10.10.91.23,255.255.255.255,17,1232,7
1768977371,10.10.91.23,10.10.91.255,17,176,1
1768977376,172.64.148.235,10.10.90.210,6,138,2
1768977376,10.10.90.210,172.64.148.235,6,82,1
1768977376,10.10.90.210,216.239.34.223,6,55,1
1768977376,216.239.34.223,10.10.90.210,6,66,1
1768977376,10.10.90.219,224.0.0.251,17,590,1
1768977376,142.251.222.142,10.10.90.210,6,187,2
1768977376,10.10.90.210,142.251.222.142,6,108,2
1768977376,10.10.90.3,224.0.0.1,1,60,1
1768977376,192.168.1.1,239.255.255.250,17,10650,22
1768977381,10.10.90.210,142.250.183.138,6,55,1
1768977381,142.250.183.138,10.10.90.210,6,66,1
1768977381,10.10.90.210,44.255.255.233,6,55,1
1768977381,44.255.255.233,10.10.90.210,6,60,1
1768977381,10.10.90.210,172.64.148.235,6,109,1
1768977381,172.64.148.235,10.10.90.210,6,60,1
1768977386,10.10.90.210,142.251.222.206,17,7752,6
1768977386,10.10.90.210,142.251.222.206,6,4320,7
1768977386,142.251.222.206,10.10.90.210,6,1714,7
1768977386,10.10.90.210,216.239.36.180,17,7752,6
1768977386,10.10.90.210,216.239.34.180,6,3966,6
1768977386,216.239.34.180,10.10.90.210,6,1072,8
1768977386,10.10.90.210,199.232.106.137,6,55,1
1768977386,199.232.106.137,10.10.90.210,6,66,1
1768977386,10.10.90.203,239.255.255.250,17,212,1
1768977386,10.10.90.210,98.90.102.147,6,55,1
1768977391,10.10.90.210,142.251.43.129,6,55,1
1768977391,142.251.43.129,10.10.90.210,6,66,1
1768977391,10.10.90.203,239.255.255.250,17,636,3
1768977391,10.10.90.210,142.251.43.234,6,55,1
1768977391,142.251.43.234,10.10.90.210,6,66,1
1768977391,10.10.90.210,142.250.205.145,6,55,1
1768977391,142.250.205.145,10.10.90.210,6,66,1
1768977391,10.10.90.219,224.0.0.251,17,1855,5
1768977391,10.10.90.177,224.0.0.22,2,60,1
1768977391,10.10.91.4,224.0.0.22,2,120,2
1768977391,10.10.90.226,10.10.91.255,17,86,1
1768977391,10.10.90.210,142.251.10.84,6,55,1
1768977396,142.251.10.84,10.10.90.210,6,66,1
1768977396,172.64.148.235,10.10.90.210,6,138,2
1768977396,10.10.90.210,172.64.148.235,6,82,1
1768977396,10.10.90.219,224.0.0.251,17,1180,2
1768977396,34.139.114.151,10.10.90.210,6,91,1
1768977396,10.10.90.210,34.139.114.151,6,54,1
1768977396,10.10.90.210,172.217.24.202,6,110,2
1768977396,172.217.24.202,10.10.90.210,6,132,2
1768977396,10.10.90.210,142.251.43.131,6,55,1
1768977396,142.251.43.131,10.10.90.210,6,66,1
1768977396,10.10.90.210,142.251.222.196,6,55,1
1768977396,142.251.222.196,10.10.90.210,6,66,1
1768977396,10.10.90.210,142.250.205.99,6,55,1
1768977396,142.250.205.99,10.10.90.210,6,66,1
1768977396,10.10.90.210,142.250.66.3,6,55,1
1768977396,142.250.66.3,10.10.90.210,6,66,1
1768977396,10.10.90.210,142.251.222.170,6,55,1
1768977396,142.251.222.170,10.10.90.210,6,66,1
1768977401,10.10.90.210,142.251.43.129,6,55,1
1768977401,142.251.43.129,10.10.90.210,6,66,1
1768977401,10.10.90.154,255.255.255.255,17,885,5
1768977401,10.10.90.154,10.10.91.255,17,177,1
1768977401,10.10.90.47,224.0.0.251,17,1217,6
1768977401,10.10.90.210,104.18.32.47,6,55,1
1768977401,104.18.32.47,10.10.90.210,6,66,1
1768977401,10.10.91.23,255.255.255.255,17,1232,7
1768977401,10.10.91.23,10.10.91.255,17,176,1
1768977401,10.10.90.210,16.144.219.100,6,55,1
1768977406,16.144.219.100,10.10.90.210,6,60,1
1768977406,10.10.90.210,142.251.10.84,6,55,1
1768977406,142.251.10.84,10.10.90.210,6,66,1
1768977406,10.10.90.219,224.0.0.251,17,590,1
1768977406,4.190.205.28,10.10.90.210,6,394,4
1768977406,10.10.90.210,4.190.205.28,6,1098,3
1768977406,192.168.1.1,239.255.255.250,17,10650,22
1768977411,10.10.90.210,180.149.59.136,6,186,3
1768977411,10.10.90.210,10.10.0.26,17,189,2
1768977411,10.10.0.26,10.10.90.210,17,1187,2
1768977411,10.10.90.210,180.149.59.146,6,1502,9
1768977411,180.149.59.136,10.10.90.210,6,138,2
1768977411,180.149.59.146,10.10.90.210,6,6808,10
1768977411,10.10.90.210,57.144.123.32,6,55,1
1768977411,57.144.123.32,10.10.90.210,6,60,1
1768977411,10.10.90.210,162.159.200.1,17,90,1
1768977411,10.10.90.210,142.251.222.206,6,55,1
1768977411,142.251.222.206,10.10.90.210,6,66,1
1768977416,10.10.90.210,142.251.222.206,6,4317,7
1768977416,142.251.222.206,10.10.90.210,6,1725,7
1768977416,172.64.148.235,10.10.90.210,6,138,2
1768977416,10.10.90.210,172.64.148.235,6,82,1
1768977416,10.10.90.210,216.239.34.180,6,3968,6
1768977416,216.239.34.180,10.10.90.210,6,1133,9
1768977416,10.10.90.210,162.159.200.1,17,90,1
1768977416,0.0.0.0,255.255.255.255,17,684,2
1768977416,10.10.90.131,224.0.0.251,2,480,8
1768977416,10.10.90.131,224.0.0.251,17,2424,10
1768977416,10.10.90.131,224.0.0.2,2,480,8
1768977421,10.10.90.131,224.0.0.251,17,1053,4
1768977421,10.10.90.210,162.159.200.1,17,90,1
1768977421,10.10.90.210,216.239.34.223,6,55,1
1768977421,216.239.34.223,10.10.90.210,6,66,1
1768977421,142.251.10.84,10.10.90.210,6,187,2
1768977421,10.10.90.210,142.251.10.84,6,108,2
